Field=#~Integer~#~50|Field=Assembly Info~String~Assembly Info~100|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=Quantity~Integer~Quantity~100|Field=Manufacturer Part Number~String~Manufacturer Part Number~100|Field=PartType~String~PartType~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Manufacturer~String~Manufacturer~100|Field=Part Description~String~Part Description~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~LimeSDR_Mini_1v0.PrjPcb|ReportField=ProjectFullPath~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_1v0\Altium Designer design files\LimeSDR_Mini_1v0.PrjPcb|ReportField=Title~Bill of Materials For Project [LimeSDR_Mini_1v0.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~370|ReportField=ReportTime~12:40:00|ReportField=ReportDate~2017-09-19|ReportField=ReportDateTime~2017-09-19 12:40:00|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~Surrey Tech Centre|ReportField=Address2~Guildford GU2 7YG|ReportField=Address3~Surrey|ReportField=Address4~United Kingdom|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~2017-09-19|ReportField=CurrentTime~12:13:18|ReportField=Date~|ReportField=DocumentFullPathAndName~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_1v0\Altium Designer design files\Schematics\01_BlockDiagram.SchDoc|ReportField=DocumentName~01_BlockDiagram.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~2017-09-18|ReportField=Organization~Lime Microsystems|ReportField=ProjectName~LimeSDR_Mini_1v0.PrjPcb|ReportField=Revision~v1.0|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~9|ReportField=Time~|ReportField=Title~Block diagram|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=0.70:XCorrection=1.00:YCorrection=1.00:PrintKind=1:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=1:PaperLength=2970:PaperWidth=2100:Scale=100:PaperSource=7:PrintQuality=600:MediaType=1:DitherType=10:PrintScaleMode=1:PaperKind=A4:PaperIndex=9|ReportField=DataSourceFileName~LimeSDR_Mini_1v0.PrjPcb|ReportField=DataSourceFullPath~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_1v0\Altium Designer design files\LimeSDR_Mini_1v0.PrjPcb
21||600R, 0.27A||FR1, FR2, FR3, FR4, FR5, FR6, FR7, FR8, FR9, FR10, FR15, FR16, FR17, FR18, FR19|RES0201|15||600R, 0.27A|BK0603TS601-T|Digi-Key|587-3277-1-ND|Taiyo Yuden|FERRITE BEAD 600 OHM 0201 1LN
22||220R, 0.9A||FR11, FR13, FR14, FR21, FR22|RES0402|5||220R, 0.9A|MPZ1005S221ET000|Digi-Key|445-9329-2-ND|TDK Corporation|FERRITE BEAD 220 OHM 0402 1LN
23||600R, 2A||FR12, FR20|RES0805|2||600R, 2A|MPZ2012S601AT000|Digi-Key|445-2206-2-ND|TDK Corporation|FERRITE BEAD 600 OHM 0805 1LN
24||LMS7002M|Schematic symbol revision 3. Default footprint - 0.31mm pad|IC1|LMS7002M_v4|1||LMS7002M|LMS7002M|Lime Microsystems|LMS7002M|Lime Microsystems|IC FPRF Transceiver LMS7002M; 261 pin aQFN
25||M24128S||IC2, IC10|M24128S|2||M24128S|M24128S-FCU6T/T|Digi-Key|497-15026-1-ND|STMicroelectronics|IC EEPROM 128KBIT 400KHZ 4WLCSP
26||SKY13411-374LF||IC3, IC4|SKY13411-374LF|2||SKY13411-374LF|SKY13411-374LF|Digi-Key|863-1455-1-ND|Skyworks Solutions Inc.|RF Switch IC 802.11a/b/g/n DPDT 50 Ohm 6-MLPD (1.5x1.5)
27||10M16SAU169C8G||IC5|10M16SAU169C8G|1||10M16SAU169C8G|10M16SAU169C8G|Digi-Key|544-3110-ND|Altera|IC FPGA/CPLD NV 130 I/O 169UBGA
28||FT601Q||IC6|FT601Q|1||FT601Q|FT601Q-T|Digi-Key|768-1252-ND|FTDI, Future Technology Devices International Ltd|IC USB3-32BIT SYNC FIFO 76QFN
29||LMK00105||IC7|LMK00105SQ|1||LMK00105|LMK00105SQ/NOPB|Digi-Key|LMK00105SQ/NOPBCT-ND|Texas Instruments|IC CLK BUFFER 2:5 200MHZ 24WQFN
30|NF|LM75||IC8|HWSON8_LM75|1|LM75BTP,147|LM75|LM75BTP,147|Digi-Key|568-9815-2-ND|NXP Semiconductors|SENSOR TEMPERATURE I2C 8HWSON
31||DAC5311IDCKR|Single 8-Bit nanoDAC with SPI Interface in LFCSP and SC70, 2.7 to 5.5 V, <100 uA, -40 to +125 degC, KS-6, Pb-Free, Reel|IC9|AD5601_SOT23-6|1|DAC5311IDCKR|DAC5311IDCKR|DAC5311IDCKR|Digi-Key|296-24180-1-ND|Texas Instruments|8 Bit Digital to Analog Converter 1 SC-70-6
32||W25Q40EWUXIE||IC11|W25Q40EWUXIE_8-USON|1||W25Q40EWUXIE|W25Q40EWUXIE TR|Digi-Key|W25Q40EWUXIE CT-ND|Winbond Electronics|FLASH - NOR Memory IC 4Mb (512K x 8) SPI 8-USON (2x3)
33||LXDC55K|LXDC55KAAA-205|IC12, IC13|LXDC55K|2||LXDC55K|LXDC55KAAA-205|Digi-Key|490-7312-6-ND|Murata Electronics North America|DC/DC CONVERTER 3.6V 3A SMD
34||LD39100PUR||IC14|LD39100PUR|1||LD39100PUR|LD39100PUR|Digi-Key|497-11013-1-ND|STMicroelectronics|Linear Voltage Regulator IC Positive Adjustable Output 0.8 V ~ 4.5 V 1A 6-DFN (3x3)
35||SMA board edge|CONN SMA JACK STR 50OHM EDGE MNT|J1, J2|SMA_connector_board_edge_SM|2||SMA board edge|CON-SMA-EDGE-S|Digi-Key|CON-SMA-EDGE-S-ND|RF Solutions|SMA Connector Jack, Female Socket Board Edge, End Launch Solder
36|NF|FPGA JTAG (board edge)|Header, 7-pin|J3|Header7x1_TH_v2|1||FPGA JTAG (board edge)|PEC07SAAN|Digi-Key|S1012E-07-ND|Sullins Connector Solutions|7 Positions Header, Unshrouded, Breakaway Connector 0.100" (2.54mm) Through Hole Tin
37|NF|FPGA JTAG|Header, 5-Pin, Dual row|J4|SWD_10_pin|1||FPGA JTAG|M50-3600542|Digi-Key|952-1389-ND|Harwin Inc|CONN HDR 1.27MM SMD AU 10POS
38|NF|FPGA GPIO|Header, 5-Pin, Dual row|J5|SWD_10_pin|1||FPGA GPIO|M50-3600542|Digi-Key|952-1389-ND|Harwin Inc|CONN HDR 1.27MM SMD AU 10POS
39|NF|FPGA EGPIO (board edge)|Header, 5-pin|J6|Header5x1_TH_v2|1||FPGA EGPIO (board edge)|69190-405HLF|Digi-Key|609-4726-ND|Amphenol FCI|5 Positions Header Connector 0.100" (2.54mm) Through Hole Tin
40||USB3.0_MALE||J7|USB3A_SM|1||USB3.0_MALE|692112030100|Digi-Key|732-3157-ND|Wurth Electronics Inc.|USB - A USB 3.0 (USB 3.1 Gen 1, Superspeed) Plug Connector 9 Position Surface Mount, Right Angle
41||U.FL/MMCX|CONN UMC RCPT STR 50 OHM SMD|J8, J9|MMCX_UFL_conn_u|2||U.FL/MMCX|0734120110|Digi-Key|WM5587CT-ND|Molex, LLC|Ultra Miniature Coaxial Connector Receptacle, Male Pin 50 Ohm Surface Mount Solder
42|NF|FAN||J10|HDR_1x2_v2|1||FAN|961102-6404-AR|Digi-Key|3M9447-ND|3M|2 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold
43||LED_RG_SMD||LED1|LED-2x0603|1||LED_RG_SMD|HSMF-C165|Digi-Key|516-1419-1-ND|Avago Technologies US Inc.|LED GREEN/RED DIFFUSED 0603 SMD
44|NF|LED_RG_angle|160-2033-1-ND|LED2|LED_RG_RIGHT_ANGLE_v2|1||LED_RG_angle|LTST-S326KGJRKT|Mouser|859-LTST-S326KGJRKT|Lite-On|LED GREEN/RED CLEAR 2SMD R/A
45|NF|RFI Shield clip||MECH1, MECH2, MECH3, MECH4, MECH6, MECH8, MECH9, MECH10, MECH11, MECH12, MECH13, MECH14|RFI_SHIELD_CLPS_MINI|12||RFI Shield clip|S0971-46R|Farnell|2361677|HARWIN|RFI SHIELD CLIP MINI TIN SMD
